date,observed,trend,seasonal,residual
1991-12-01,0.028119230769230768,0.014491633628646526,0.011482169791540464,0.0021454273490437784
1992-01-01,0.05292352941176471,0.015563497098002376,0.009996764217142393,0.027363268096619944
1992-02-01,0.02066346153846154,0.016723474502034662,-0.009712528171806019,0.013652515208232897
1992-03-01,0.03469074074074074,0.01726755646174162,0.009321506428702553,0.008101677850296564
1992-04-01,-0.004081481481481481,0.016096422689113283,0.012859181396371962,-0.033037085566966724
1992-05-01,0.025435185185185186,0.015944427785889767,-0.0024637655310068827,0.011954522930302301
1992-06-01,-0.004413461538461538,0.01684492730853025,0.0010686792408162449,-0.02232706808780803
1992-07-01,0.030811538461538463,0.01740234979494136,0.009111326770543451,0.0042978618960536515
1992-08-01,0.010196153846153846,0.018774354102832874,-0.009568121956051067,0.000989921699372039
1992-09-01,0.021890384615384617,0.022198611072494177,-0.009994478041638992,0.009686251584529432
1992-10-01,-0.009719230769230768,0.025628122503611635,-0.019142422358386875,-0.016204930914455525
1992-11-01,-0.0007211538461538458,0.02457955716567483,-0.0029583117862272286,-0.02234239922560145
1992-12-01,0.02080769230769231,0.02401811118996275,0.011482169791540464,-0.014692588673810904
1993-01-01,0.07361320754716981,0.02501610265115986,0.009996764217142393,0.038600340678867556
1993-02-01,0.03290188679245283,0.026624508348558087,-0.009712528171806019,0.015989906615700763
1993-03-01,0.1046344827586207,0.029650863417030698,0.009321506428702553,0.06566211291288744
1993-04-01,0.00828305084745763,0.03169951954431182,0.012859181396371962,-0.03627565009322615
1993-05-01,-0.01209491525423729,0.03085325391620608,-0.0024637655310068827,-0.040484403639436485
1993-06-01,0.019641935483870967,0.02896039427100631,0.0010686792408162449,-0.01038713802795159
1993-07-01,0.03070793650793651,0.027124589233194083,0.009111326770543451,-0.005527979495801024
1993-08-01,0.04890149253731343,0.025410713385579525,-0.009568121956051067,0.03305890110778497
1993-09-01,0.05581756756756756,0.019903336261739662,-0.009994478041638992,0.04590870934746689
1993-10-01,0.005521333333333333,0.01496354432953287,-0.019142422358386875,0.009700211362187338
1993-11-01,-0.03627209302325582,0.01659867122903124,-0.0029583117862272286,-0.04991245246605983
1993-12-01,0.01093,0.017043727483405685,0.011482169791540464,-0.01759589727494615
1994-01-01,0.03943157894736842,0.014618104753354884,0.009996764217142393,0.014816709976871144
1994-02-01,0.02595049504950495,0.011480554674879156,-0.009712528171806019,0.02418246854643181
1994-03-01,-0.020591176470588234,0.007068334185156479,0.009321506428702553,-0.03698101708444727
1994-04-01,0.014953703703703703,0.0028963424231469997,0.012859181396371962,-0.0008018201158152584
1994-05-01,0.02047747747747748,0.0016859277264375764,-0.0024637655310068827,0.021255315282046786
1994-06-01,-0.0022491071428571425,0.0035342308996718307,0.0010686792408162449,-0.006852017283345218
1994-07-01,-0.005615966386554622,0.003392653013423952,0.009111326770543451,-0.018119946170522025
1994-08-01,0.009924193548387096,0.001806034338823047,-0.009568121956051067,0.017686281165615117
1994-09-01,-0.011098425196850394,0.003041718376529474,-0.009994478041638992,-0.004145665531740877
1994-10-01,-0.02769047619047619,0.003710635655794824,-0.019142422358386875,-0.012258689487884139
1994-11-01,-0.032110236220472446,0.00406450690415532,-0.0029583117862272286,-0.03321643133840054
1994-12-01,0.051127419354838714,0.005748907598613838,0.011482169791540464,0.03389634196468441
1995-01-01,-0.004163709677419355,0.0076417108591897214,0.009996764217142393,-0.02180218475375147
1995-02-01,0.031466935483870966,0.008659748453660614,-0.009712528171806019,0.03251971520201637
1995-03-01,0.0035488000000000004,0.010115934643955111,0.009321506428702553,-0.015888641072657663
1995-04-01,0.00686774193548387,0.012120833958866328,0.012859181396371962,-0.01811227341975442
1995-05-01,0.03705634920634921,0.014327572298986605,-0.0024637655310068827,0.025192542438369492
1995-06-01,0.02159763779527559,0.0156581773944862,0.0010686792408162449,0.004870781159973147
1995-07-01,0.015964566929133856,0.016986853573947733,0.009111326770543451,-0.010133613415357328
1995-08-01,0.0127765625,0.017520639111678317,-0.009568121956051067,0.00482404534437275
1995-09-01,0.020997674418604652,0.017142112226864292,-0.009994478041638992,0.013850040233379352
1995-10-01,-0.011668992248062015,0.017573404504322807,-0.019142422358386875,-0.010099974393997947
1995-11-01,0.00483,0.016763690182606216,-0.0029583117862272286,-0.008975378396378986
1995-12-01,0.04612170542635659,0.015922885189984325,0.011482169791540464,0.018716650444831798
1996-01-01,0.03273023255813953,0.015240361337219954,0.009996764217142393,0.007493107003777186
1996-02-01,0.007383846153846154,0.01599174761100604,-0.009712528171806019,0.0011046267146461314
1996-03-01,0.01854724409448819,0.01719927926945216,0.009321506428702553,-0.007973541603666524
1996-04-01,0.0022203125,0.01891140385114403,0.012859181396371962,-0.02955027274751599
1996-05-01,0.02227063492063492,0.021940556670223117,-0.0024637655310068827,0.002793843781418686
1996-06-01,0.016204032258064518,0.025159168124452798,0.0010686792408162449,-0.010023815107204525
1996-07-01,0.0049775999999999996,0.026474394131184235,0.009111326770543451,-0.030608120901727688
1996-08-01,0.041796799999999995,0.02536179186989869,-0.009568121956051067,0.026003130086152373
1996-09-01,0.020958196721311478,0.024099315359762452,-0.009994478041638992,0.0068533594031880175
1996-10-01,0.029461475409836065,0.0224067037536913,-0.019142422358386875,0.02619719401453164
1996-11-01,0.0363992,0.021821737137576503,-0.0029583117862272286,0.017535774648650724
1996-12-01,0.09179918032786885,0.023377275253764568,0.011482169791540464,0.05693973528256382
1997-01-01,0.01861818181818182,0.025611774219595904,0.009996764217142393,-0.01699035661855648
1997-02-01,-0.005206557377049181,0.025280104242628016,-0.009712528171806019,-0.020774133447871178
1997-03-01,0.0008382113821138211,0.025921607882677375,0.009321506428702553,-0.03440490292926611
1997-04-01,-0.020693333333333334,0.02593838283420214,0.012859181396371962,-0.059490897563907436
1997-05-01,0.031145081967213117,0.02276786807795241,-0.0024637655310068827,0.01084097942026759
1997-06-01,0.0446625,0.019100862177631205,0.0010686792408162449,0.02449295858155255
1997-07-01,0.03014710743801653,0.016136889708490514,0.009111326770543451,0.004898890958982563
1997-08-01,0.008667213114754097,0.015546533668116574,-0.009568121956051067,0.00268880140268859
1997-09-01,0.06948387096774193,0.016467675849301124,-0.009994478041638992,0.0630106731600798
1997-10-01,-0.0186616,0.01745526105880707,-0.019142422358386875,-0.016974438700420195
1997-11-01,0.008429921259842519,0.015740943908196692,-0.0029583117862272286,-0.004352710862126944
1997-12-01,0.03176031746031746,0.01183121890291911,0.011482169791540464,0.008446928765857885
1998-01-01,0.00752170542635659,0.006433147989327214,0.009996764217142393,-0.008908206780113018
1998-02-01,-0.008278625954198473,-0.0008960891203190699,-0.009712528171806019,0.0023299913379266155
1998-03-01,0.026017692307692308,-0.004979847253386033,0.009321506428702553,0.021676033132375788
1998-04-01,-0.02217076923076923,-0.00536392787523526,0.012859181396371962,-0.029666022751905934
1998-05-01,-0.00852109375,-0.005822281756609845,-0.0024637655310068827,-0.0002350464623832719
1998-06-01,-0.00950472440944882,-0.007171511280002754,0.0010686792408162449,-0.0034018923702623105
1998-07-01,-0.04523937007874016,-0.009465875287516289,0.009111326770543451,-0.044884821561767325
1998-08-01,-0.091848,-0.011408490578022878,-0.009568121956051067,-0.07087138746592606
1998-09-01,0.0719888888888889,-0.013929291519835121,-0.009994478041638992,0.09591265845036301
1998-10-01,-0.030384552845528455,-0.011015459400254815,-0.019142422358386875,-0.00022667108688676635
1998-11-01,0.009152380952380952,-0.0044234037420603466,-0.0029583117862272286,0.016534096480668527
1998-12-01,-0.001343650793650794,-0.001425499388386435,0.011482169791540464,-0.011400321196804822
1999-01-01,-0.0144390625,8.54394948579969e-05,0.009996764217142393,-0.02452126621200039
1999-02-01,-0.032940625,0.0034222742696442127,-0.009712528171806019,-0.026650371097838195
1999-03-01,-0.00981953125,0.002412102824005024,0.009321506428702553,-0.021553140502707575
1999-04-01,0.0835984251968504,-0.0008370662285053919,0.012859181396371962,0.07157631002898383
1999-05-01,0.04391904761904762,-0.0013665353535537866,-0.0024637655310068827,0.04774934850360829
1999-06-01,0.010004838709677421,-0.0020175935546119877,0.0010686792408162449,0.010953753023473164
1999-07-01,-0.0284864,-0.0009908832784876484,0.009111326770543451,-0.0366068434920558
1999-08-01,-0.02851693548387097,0.0006191859835921848,-0.009568121956051067,-0.01956799951141209
1999-09-01,-0.015586290322580645,0.002666965603252547,-0.009994478041638992,-0.008258777884194199
1999-10-01,-0.020789430894308944,0.002684336618772436,-0.019142422358386875,-0.004331345154694504
1999-11-01,-0.01315,0.00014362259037892624,-0.0029583117862272286,-0.010335310804151697
1999-12-01,0.005333333333333332,-0.00031306648930588626,0.011482169791540464,-0.005835769968901245
2000-01-01,0.0035250000000000004,0.0041874742162567365,0.009996764217142393,-0.010659238433399129
2000-02-01,-0.012263025210084034,0.008073217051678745,-0.009712528171806019,-0.01062371408995676
2000-03-01,0.018649579831932772,0.010382570421144596,0.009321506428702553,-0.0010544970179143763
2000-04-01,0.05554621848739496,0.01168247254787172,0.012859181396371962,0.03100456454315128
2000-05-01,0.010994117647058824,0.010923537818855156,-0.0024637655310068827,0.002534345359210551
2000-06-01,0.031969230769230764,0.012847655686723025,0.0010686792408162449,0.018052895841691494
2000-07-01,0.05756218487394958,0.01766778519122753,0.009111326770543451,0.030783072912178605
2000-08-01,-0.021307692307692305,0.020808741759665714,-0.009568121956051067,-0.032548312111306946
2000-09-01,0.032628947368421056,0.020892893387659255,-0.009994478041638992,0.021730532022400793
2000-10-01,-0.03780701754385964,0.0190306059952248,-0.019142422358386875,-0.03769520118069757
2000-11-01,-0.014346846846846848,0.018407053004208578,-0.0029583117862272286,-0.029795588064828196
2000-12-01,0.05270900900900901,0.020703595034482228,0.011482169791540464,0.020523244182986317
2001-01-01,0.07183243243243242,0.019019586161962324,0.009996764217142393,0.04281608205332771
2001-02-01,-0.0051875,0.017836026735829368,-0.009712528171806019,-0.01331099856402335
2001-03-01,0.013593693693693695,0.016526331336266752,0.009321506428702553,-0.01225414407127561
2001-04-01,0.01590720720720721,0.014948632389655459,0.012859181396371962,-0.011900606578820212
2001-05-01,0.03566785714285715,0.018739274949460434,-0.0024637655310068827,0.019392347724403597
2001-06-01,0.062412499999999996,0.02012160287374591,0.0010686792408162449,0.04122221788543784
2001-07-01,-0.013297297297297297,0.016829399956542996,0.009111326770543451,-0.03923802402438374
2001-08-01,0.021146363636363633,0.01499075007039311,-0.009568121956051067,0.015723735522021588
2001-09-01,-0.04125779816513761,0.017636565717771256,-0.009994478041638992,-0.04889988584126987
2001-10-01,-0.001785046728971963,0.02023042560057228,-0.019142422358386875,-0.002873049971157369
2001-11-01,0.04060660377358491,0.01931410399350431,-0.0029583117862272286,0.024250811566307828
2001-12-01,0.030931428571428568,0.0166157618842247,0.011482169791540464,0.002833496895663404
2002-01-01,0.014597142857142857,0.01380410890225922,0.009996764217142393,-0.009203730262258755
2002-02-01,0.007920192307692307,0.010935171919572238,-0.009712528171806019,0.0066975485599260875
2002-03-01,0.06398557692307692,0.010263503629310387,0.009321506428702553,0.04440056686506398
2002-04-01,0.027767961165048545,0.009288739342366095,0.012859181396371962,0.005620040426310488
2002-05-01,0.0018153846153846154,0.007303793513126265,-0.0024637655310068827,-0.0030246433667347667
2002-06-01,0.0315047619047619,0.0059493913717665785,0.0010686792408162449,0.02448669129217908
2002-07-01,-0.04986923076923077,0.0034499205994833033,0.009111326770543451,-0.06243047813925753
2002-08-01,-0.011136190476190477,0.0013952375082346175,-0.009568121956051067,-0.0029633060283740277
2002-09-01,-0.025095283018867924,-0.001233115912684395,-0.009994478041638992,-0.013867689064544539
2002-10-01,-0.04134190476190477,-0.0018804872387468623,-0.019142422358386875,-0.02031899516477103
2002-11-01,0.032524761904761904,0.002625215104576841,-0.0029583117862272286,0.03285785858641229
2002-12-01,0.006507619047619048,0.005425702048875667,0.011482169791540464,-0.010400252792797084
2003-01-01,-0.02096634615384615,0.00943020343308002,0.009996764217142393,-0.04039331380406856
2003-02-01,-0.005828712871287127,0.01455097387276135,-0.009712528171806019,-0.010667158572242458
2003-03-01,0.014654,0.017780930596156853,0.009321506428702553,-0.012448437024859406
2003-04-01,0.06156262626262627,0.02276769250532304,0.012859181396371962,0.02593575236093127
2003-05-01,0.07615757575757576,0.025841558039985748,-0.0024637655310068827,0.05277978324859689
2003-06-01,0.024374257425742576,0.02753109455970915,0.0010686792408162449,-0.004225516374782818
2003-07-01,0.05336930693069307,0.03173452763357972,0.009111326770543451,0.012523452526569896
2003-08-01,0.008523762376237623,0.03555128222971241,-0.009568121956051067,-0.017459397897423724
2003-09-01,0.03276372549019608,0.03763300256149834,-0.009994478041638992,0.005125200970336731
2003-10-01,0.02048137254901961,0.031126159006904783,-0.019142422358386875,0.008497635900501701
2003-11-01,0.044474257425742576,0.022271929359237636,-0.0029583117862272286,0.025160639852732168
2003-12-01,0.035107,0.021787611905170798,0.011482169791540464,0.0018372183032887377
2004-01-01,0.05131666666666667,0.020445378954693217,0.009996764217142393,0.02087452349483106
2004-02-01,0.013490384615384616,0.020746387655537088,-0.009712528171806019,0.0024565251316535468
2004-03-01,0.045296190476190476,0.021918625689690115,0.009321506428702553,0.014056058357797808
2004-04-01,-0.12524380952380954,0.02170532145876783,0.012859181396371962,-0.15980831237894932
2004-05-01,0.0504625,0.0226116654160348,-0.0024637655310068827,0.030314600114972085
2004-06-01,0.03844571428571429,0.023036207617890124,0.0010686792408162449,0.014340827427007923
2004-07-01,0.007084259259259259,0.018784217042493296,0.009111326770543451,-0.02081128455377749
2004-08-01,0.062033018867924526,0.014369153893836398,-0.009568121956051067,0.0572319869301392
2004-09-01,0.007388181818181818,0.011968936372056375,-0.009994478041638992,0.005413723487764435
2004-10-01,0.04073761467889909,0.015765120608240615,-0.019142422358386875,0.044114916429045345
2004-11-01,0.045970270270270265,0.02124479638385389,-0.0029583117862272286,0.027683785672643603
2004-12-01,0.0438,0.021314004353999362,0.011482169791540464,0.011003825854460173
2005-01-01,-0.05942410714285714,0.024435423146105834,0.009996764217142393,-0.09385629450610537
2005-02-01,0.01826964285714286,0.022715681527198373,-0.009712528171806019,0.005266489501750505
2005-03-01,-0.01708828828828829,0.01861830497918705,0.009321506428702553,-0.045028099696177895
2005-04-01,0.02824909090909091,0.015850637863237253,0.012859181396371962,-0.00046072835051830414
2005-05-01,0.02848181818181818,0.012598635216545672,-0.0024637655310068827,0.018346948496279394
2005-06-01,0.06208738738738739,0.010246833895233844,0.0010686792408162449,0.0507718742513373
2005-07-01,0.05835663716814159,0.013651525675153774,0.009111326770543451,0.03559378472244436
2005-08-01,-0.030513157894736843,0.01865949561036237,-0.009568121956051067,-0.03960453154904814
2005-09-01,0.0015973214285714286,0.02162443916999343,-0.009994478041638992,-0.010032639699783012
2005-10-01,-0.019895535714285713,0.021875845785939516,-0.019142422358386875,-0.022628959141838358
2005-11-01,0.028555357142857143,0.01692087997153088,-0.0029583117862272286,0.014592788957553492
2005-12-01,0.004771681415929203,0.014009073102312508,0.011482169791540464,-0.020719561477923767
2006-01-01,0.061316814159292035,0.01164560310576729,0.009996764217142393,0.039674446836382354
2006-02-01,0.01772,0.012947395072979028,-0.009712528171806019,0.01448513309882699
2006-03-01,0.05462,0.01664100401118501,0.009321506428702553,0.028657489560112437
2006-04-01,-0.03742543859649122,0.020633550676941368,0.012859181396371962,-0.07091817066980455
2006-05-01,-0.02476283185840708,0.024154601143338915,-0.0024637655310068827,-0.04645366747073911
2006-06-01,0.04544867256637168,0.024217770618000033,0.0010686792408162449,0.020162222707555404
2006-07-01,0.01827207207207207,0.023551023976071186,0.009111326770543451,-0.014390278674542567
2006-08-01,0.04081441441441442,0.021925850630001548,-0.009568121956051067,0.02845668574046394
2006-09-01,0.018916363636363637,0.018105092470852298,-0.009994478041638992,0.010805749207150332
2006-10-01,0.05860654205607477,0.017312448708669062,-0.019142422358386875,0.06043651570579258
2006-11-01,0.034558490566037735,0.02055384594253544,-0.0029583117862272286,0.016962956409729522
2006-12-01,0.0002846153846153845,0.017729786790229896,0.011482169791540464,-0.028927341197154975
2007-01-01,0.049801960784313724,0.00959158985153602,0.009996764217142393,0.030213606715635312
2007-02-01,-0.00976930693069307,0.006532698016152246,-0.009712528171806019,-0.006589476775039297
2007-03-01,-0.009588888888888888,0.007491278789213356,0.009321506428702553,-0.026401674106804798
2007-04-01,0.0077599999999999995,0.005547887130206564,0.012859181396371962,-0.010647068526578526
2007-05-01,0.007845263157894737,-0.0011005601102741795,-0.0024637655310068827,0.011409588799175798
2007-06-01,-0.05493684210526316,-0.007694645463582044,0.0010686792408162449,-0.048310875882497356
2007-07-01,-0.07665913978494623,-0.011708601529784975,0.009111326770543451,-0.0740618650257047
2007-08-01,0.06233222222222222,-0.014652597765933898,-0.009568121956051067,0.08655294194420719
2007-09-01,0.02040449438202247,-0.013712632286994928,-0.009994478041638992,0.044111604710656394
2007-10-01,0.010477011494252873,-0.010210087587122642,-0.019142422358386875,0.039829521439762386
2007-11-01,-0.07687471264367816,-0.008426015697628795,-0.0029583117862272286,-0.06549038515982214
2007-12-01,-0.046540229885057474,-0.010257736306622543,0.011482169791540464,-0.047764663369975396
2008-01-01,0.0002918604651162789,-0.007384328257846889,0.009996764217142393,-0.0023205754941792254
2008-02-01,-0.030915116279069767,-0.0039065109562992795,-0.009712528171806019,-0.01729607715096447
2008-03-01,0.034116091954022994,-0.006133961357445134,0.009321506428702553,0.030928546882765577
2008-04-01,0.048116091954022985,-0.02014932448988684,0.012859181396371962,0.05540623504753786
2008-05-01,0.010306896551724138,-0.03903763105964118,-0.0024637655310068827,0.0518082931423722
2008-06-01,-0.10135977011494254,-0.035981921045819834,0.0010686792408162449,-0.06644652830993895
2008-07-01,0.03872558139534884,-0.03230262928594802,0.009111326770543451,0.06191688391075341
2008-08-01,0.030415116279069766,-0.04433164045243011,-0.009568121956051067,0.08431487868755096
2008-09-01,-0.001137209302325581,-0.05020995905913967,-0.009994478041638992,0.05906722779845308
2008-10-01,-0.30435,-0.03645234292659022,-0.019142422358386875,-0.24875523471502292
2008-11-01,-0.2153670588235294,-0.022228093137716218,-0.0029583117862272286,-0.19018065389958594
2008-12-01,0.165289156626506,-0.017218892305845196,0.011482169791540464,0.17102587914081074
2009-01-01,-0.1232345238095238,-0.011781099463104917,0.009996764217142393,-0.12145018856356127
2009-02-01,-0.196085,-0.004443235727081291,-0.009712528171806019,-0.1819292361011127
2009-03-01,0.05820632911392405,0.004481617450857481,0.009321506428702553,0.044403205234364015
2009-04-01,0.35420864197530866,0.01834661029877184,0.012859181396371962,0.32300285028016484
2009-05-01,0.04559634146341464,0.03955567717552254,-0.0024637655310068827,0.008504429818898982
2009-06-01,-0.0164283950617284,0.04690443197061326,0.0010686792408162449,-0.06440150627315791
2009-07-01,0.08430123456790124,0.0475661436984771,0.009111326770543451,0.02762376409888069
2009-08-01,0.16094819277108433,0.061417397199877655,-0.009568121956051067,0.10909891752725774
2009-09-01,0.08252619047619048,0.07426034272164087,-0.009994478041638992,0.018260325796188602
2009-10-01,-0.05525357142857143,0.06617043818783748,-0.019142422358386875,-0.10228158725802203
2009-11-01,0.04455411764705883,0.05043887201544602,-0.0029583117862272286,-0.002926442582159966
2009-12-01,0.08173809523809523,0.04431895290039449,0.011482169791540464,0.02593697254616028
2010-01-01,-0.023802380952380953,0.04285881638122862,0.009996764217142393,-0.07665796155075197
2010-02-01,0.036912941176470586,0.034873655056919035,-0.009712528171806019,0.01175181429135757
2010-03-01,0.1334390804597701,0.0255900001993937,0.009321506428702553,0.09852757383167385
2010-04-01,0.08481818181818182,0.029105806823325326,0.012859181396371962,0.04285319359848454
2010-05-01,-0.06257078651685394,0.03101525959774613,-0.0024637655310068827,-0.09112228058359319
2010-06-01,-0.05513932584269663,0.02711218147788201,0.0010686792408162449,-0.0833201865613949
2010-07-01,0.08796888888888889,0.02827686721776936,0.009111326770543451,0.05058069490057608
2010-08-01,-0.03436333333333333,0.030726292799830142,-0.009568121956051067,-0.055521504177112393
2010-09-01,0.05503,0.024656670225171328,-0.009994478041638992,0.04036780781646766
2010-10-01,0.05662197802197803,0.016726137133802766,-0.019142422358386875,0.05903826324656213
2010-11-01,-0.021494565217391303,0.017518532896956655,-0.0029583117862272286,-0.03605478632812073
2010-12-01,0.05411290322580645,0.021146147227727403,0.011482169791540464,0.021484586206538578
2011-01-01,0.0317752688172043,0.018806362802557108,0.009996764217142393,0.0029721417975047994
2011-02-01,0.04012150537634409,0.013427664075834869,-0.009712528171806019,0.036406369472315236
2011-03-01,-0.015440425531914893,0.004651304737773403,0.009321506428702553,-0.029413236698390847
2011-04-01,0.043364893617021276,0.0009321387069024462,0.012859181396371962,0.02957357351374687
2011-05-01,-0.0021,0.0036436719453078253,-0.0024637655310068827,-0.003279906414300943
2011-06-01,-0.028547368421052634,0.0030485218967115785,0.0010686792408162449,-0.03266456955858046
2011-07-01,0.005222105263157894,0.004823093675621218,0.009111326770543451,-0.008712315183006775
2011-08-01,-0.08070531914893617,0.005165313207746461,-0.009568121956051067,-0.07630251040063156
2011-09-01,-0.10926063829787235,0.0059749025679700744,-0.009994478041638992,-0.10524106282420342
2011-10-01,0.13165263157894735,0.007436808234492003,-0.019142422358386875,0.14335824570284222
2011-11-01,-0.03144842105263158,0.00475187644262632,-0.0029583117862272286,-0.03324198570903067
2011-12-01,0.04978315789473684,0.006890924956768818,0.011482169791540464,0.03141006314642756
2012-01-01,0.07869473684210526,0.011366168476824371,0.009996764217142393,0.0573318041481385
2012-02-01,0.0014153061224489792,0.016109470318024725,-0.009712528171806019,-0.004981636023769727
2012-03-01,0.04269591836734694,0.024981176053225904,0.009321506428702553,0.00839323588541848
2012-04-01,0.020314285714285715,0.02413155132509207,0.012859181396371962,-0.016676447007178317
2012-05-01,-0.043487755102040816,0.019898322216309557,-0.0024637655310068827,-0.06092231178734349
2012-06-01,0.06417755102040816,0.020761618437632096,0.0010686792408162449,0.04234725334195982
2012-07-01,0.0199030303030303,0.0192154943132185,0.009111326770543451,-0.00842379078073165
2012-08-01,0.018453,0.019135387905424118,-0.009568121956051067,0.00888573405062695
2012-09-01,0.004501980198019802,0.020975634455313526,-0.009994478041638992,-0.006479176215654733
2012-10-01,-0.002500980392156863,0.022685631314417525,-0.019142422358386875,-0.006044189348187512
2012-11-01,0.001107692307692308,0.0235191596131244,-0.0029583117862272286,-0.019453155519204863
